VIOLATION.PWSID,VIOLATION.VIOLATION_ID,VIOLATION.FACILITY_ID,VIOLATION.POPULATION_SERVED_COUNT,VIOLATION.NPM_CANDIDATE,VIOLATION.PWS_ACTIVITY_CODE,VIOLATION.PWS_DEACTIVATION_DATE,VIOLATION.PRIMARY_SOURCE_CODE,VIOLATION.POP_CAT_5_CODE,VIOLATION.PRIMACY_AGENCY_CODE,VIOLATION.EPA_REGION,VIOLATION.PWS_TYPE_CODE,VIOLATION.VIOLATION_CODE,VIOLATION.VIOLATION_CATEGORY_CODE,VIOLATION.IS_HEALTH_BASED_IND,VIOLATION.CONTAMINANT_CODE,VIOLATION.COMPLIANCE_STATUS_CODE,VIOLATION.VIOL_MEASURE,VIOLATION.UNIT_OF_MEASURE,VIOLATION.STATE_MCL,VIOLATION.IS_MAJOR_VIOL_IND,VIOLATION.SEVERITY_IND_CNT,VIOLATION.COMPL_PER_BEGIN_DATE,VIOLATION.COMPL_PER_END_DATE,VIOLATION.LATEST_ENFORCEMENT_ID,VIOLATION.RTC_ENFORCEMENT_ID,VIOLATION.RTC_DATE,VIOLATION.PUBLIC_NOTIFICATION_TIER,VIOLATION.ORIGINATOR_CODE,VIOLATION.SAMPLE_RESULT_ID,VIOLATION.CORRECTIVE_ACTION_ID,VIOLATION.RULE_CODE,VIOLATION.RULE_GROUP_CODE,VIOLATION.RULE_FAMILY_CODE,X35
PR0653066,10119,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-10,31-OCT-10,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,10121,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-11,31-JAN-11,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,10256,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-10,30-NOV-10,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,10263,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-11,28-FEB-11,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,10395,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-10,31-DEC-10,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,10403,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-11,31-MAR-11,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,10404,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-11,30-APR-11,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,10405,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-11,30-JUN-11,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11142,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-11,31-JUL-11,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11282,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-11,31-AUG-11,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11424,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-11,30-SEP-11,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11425,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-11,31-OCT-11,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11426,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-11,30-NOV-11,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11427,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-11,31-DEC-11,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11428,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-12,31-JAN-12,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11429,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-12,29-FEB-12,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11430,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-12,31-MAR-12,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11431,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-12,30-APR-12,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11432,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-12,31-MAY-12,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11433,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-12,30-JUN-12,3208,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11434,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-12,31-JUL-12,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11435,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-12,31-AUG-12,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11436,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-12,30-SEP-12,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11437,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-12,31-OCT-12,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11438,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-12,30-NOV-12,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11439,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-12,31-DEC-12,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11440,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-13,31-JAN-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11441,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-13,28-FEB-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11442,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-13,31-MAR-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11443,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-13,30-APR-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11444,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-13,31-MAY-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11445,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-13,30-JUN-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11446,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-13,31-JUL-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11447,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-13,31-AUG-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11448,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-13,30-SEP-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11449,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-13,31-OCT-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11450,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-13,30-NOV-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11451,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-13,31-DEC-13,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11452,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-14,31-JAN-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11453,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-14,28-FEB-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11454,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-14,31-MAR-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11455,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-14,30-APR-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11456,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-14,31-MAY-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11457,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-14,30-JUN-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11458,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-14,31-JUL-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11459,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-14,31-AUG-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11460,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-14,30-SEP-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11461,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-14,31-OCT-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11462,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-14,30-NOV-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11463,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-14,31-DEC-14,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11464,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-15,31-JAN-15,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11465,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-15,28-FEB-15,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11466,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-15,31-MAR-15,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11467,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-15,30-APR-15,3213,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11468,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-15,31-MAY-15,3213,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11469,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-15,30-JUN-15,3213,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11470,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-15,31-JUL-15,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11471,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-15,31-AUG-15,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11472,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-15,30-SEP-15,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11473,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-15,31-OCT-15,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11474,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-15,30-NOV-15,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11475,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-15,31-DEC-15,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11476,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-16,31-JAN-16,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11477,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-16,29-FEB-16,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11478,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-16,31-MAR-16,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11479,NA,400,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-16,30-APR-16,3214,NA,NA,3,S,NA,NA,110,100,110,NA
PR0653066,11490,NA,400,Y,A,NA,SW,1,PR,02,CWS,3A,MON,N,8000,K,NA,NA,NA,Y,NA,01-APR-19,30-JUN-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0653066,11491,NA,400,Y,A,NA,SW,1,PR,02,CWS,3A,MON,N,8000,K,NA,NA,NA,Y,NA,01-JUL-19,30-SEP-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0653066,11492,NA,400,Y,A,NA,SW,1,PR,02,CWS,3A,MON,N,8000,K,NA,NA,NA,Y,NA,01-OCT-19,31-DEC-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0303023,10029,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-10,31-OCT-10,3120,NA,NA,3,S,NA,NA,110,100,110,NA
PR0303023,10030,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-11,31-JAN-11,3120,NA,NA,3,S,NA,NA,110,100,110,NA
PR0303023,10167,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-10,30-NOV-10,3120,NA,NA,3,S,NA,NA,110,100,110,NA
PR0303023,10174,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-11,28-FEB-11,3120,NA,NA,3,S,NA,NA,110,100,110,NA
PR0303023,10307,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-10,31-DEC-10,3120,NA,NA,3,S,NA,NA,110,100,110,NA
PR0303023,10315,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-11,31-MAR-11,3120,NA,NA,3,S,NA,NA,110,100,110,NA
PR0303023,10316,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-APR-11,30-APR-11,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,10317,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-MAY-11,31-MAY-11,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,10318,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JUN-11,30-JUN-11,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11045,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JUL-11,31-JUL-11,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11191,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-AUG-11,31-AUG-11,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11331,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-SEP-11,30-SEP-11,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11332,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-OCT-11,31-OCT-11,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11333,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-NOV-11,30-NOV-11,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11334,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-DEC-11,31-DEC-11,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11335,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JAN-12,31-JAN-12,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11336,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-FEB-12,29-FEB-12,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11337,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-MAR-12,31-MAR-12,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11338,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-APR-12,30-APR-12,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11339,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JUN-12,30-JUN-12,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11340,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JUL-12,31-JUL-12,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11341,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-AUG-12,31-AUG-12,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11342,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-SEP-12,30-SEP-12,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11343,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-OCT-12,31-OCT-12,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11344,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-NOV-12,30-NOV-12,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11345,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-DEC-12,31-DEC-12,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11346,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-MAY-13,31-MAY-13,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11347,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JUN-13,30-JUN-13,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11348,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JUL-13,31-JUL-13,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11349,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-AUG-13,31-AUG-13,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11350,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-SEP-13,30-SEP-13,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11351,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-OCT-13,31-OCT-13,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11352,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-NOV-13,30-NOV-13,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11353,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-DEC-13,31-DEC-13,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11354,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JAN-14,31-JAN-14,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11355,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-FEB-14,28-FEB-14,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11356,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-MAR-14,31-MAR-14,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11357,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JUN-14,30-JUN-14,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11358,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JUL-14,31-JUL-14,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11359,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-AUG-14,31-AUG-14,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11360,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-SEP-14,30-SEP-14,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11361,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-NOV-14,30-NOV-14,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11362,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-DEC-14,31-DEC-14,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11363,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JAN-15,31-JAN-15,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11364,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-MAR-15,31-MAR-15,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11365,NA,1100,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JUN-15,30-JUN-15,3128,3128,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0303023,11366,NA,1100,N,A,NA,GW,2,PR,02,CWS,21,MCL,Y,3100,R,NA,NA,NA,NA,NA,01-AUG-15,31-AUG-15,3128,3128,31-MAR-16,1,S,NA,NA,110,100,110,NA
PR0303023,11367,NA,1100,N,A,NA,GW,2,PR,02,CWS,22,MCL,Y,3100,R,NA,NA,NA,NA,NA,01-SEP-15,30-SEP-15,3128,3128,31-MAR-16,2,S,NA,NA,110,100,110,NA
PR0303023,11369,NA,1100,Y,A,NA,GW,2,PR,02,CWS,3A,MON,N,8000,K,NA,NA,NA,Y,NA,01-APR-19,30-JUN-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0303023,11370,NA,1100,Y,A,NA,GW,2,PR,02,CWS,3A,MON,N,8000,K,NA,NA,NA,Y,NA,01-JUL-19,30-SEP-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0303023,11371,NA,1100,Y,A,NA,GW,2,PR,02,CWS,3A,MON,N,8000,K,NA,NA,NA,Y,NA,01-OCT-19,31-DEC-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0521135,2,NA,420,N,A,NA,GW,1,PR,02,NTNCWS,03,MR,N,2955,R,NA,NA,NA,Y,NA,01-JAN-16,31-MAR-16,2,2,31-DEC-16,3,S,NA,NA,310,300,310,NA
PR0132071,1,NA,1100,N,A,NA,GW,2,PR,02,NTNCWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-12,30-NOV-12,NA,NA,NA,3,S,NA,NA,110,100,110,NA
